idx,dist_m,lat,lon,x_m,y_m,segment,target_speed_kph,action,action_code,offtrack_radius_m
534,5340.0,39.79829192231785,-86.234998,320.32021079512197,630.8431930153922,107,24.0,coast,3,40.0
535,5350.0,39.79820199061784,-86.23499775967935,320.34076608627197,620.9021428959767,108,27.0,accelerate,1,40.0
536,5360.0,39.79811205957643,-86.23499717571154,320.3907144677819,610.9611655785795,108,27.0,accelerate,1,40.0
537,5370.0,39.798022140599436,-86.23499534580525,320.54723141567234,601.0215218615417,108,27.0,accelerate,1,40.0
538,5380.0,39.79793221112445,-86.234995,320.5768090953923,591.0807176961016,108,27.0,accelerate,1,40.0
539,5390.0,39.79784229495664,-86.23499283237392,320.76221215087105,581.1413845068465,108,27.0,accelerate,1,40.0
540,5400.0,39.7977523879782,-86.23499018965747,320.9882510000333,571.2030671100499,109,25.0,coast,3,40.0
541,5410.0,39.79766250592197,-86.23498640978126,321.3115542700264,561.2675046143952,109,25.0,coast,3,40.0
542,5420.0,39.79757263581533,-86.23498264768614,321.63333667276504,551.3332630262316,109,25.0,coast,3,40.0
543,5430.0,39.797482791067324,-86.23497803037806,322.0282678079619,541.4018245817753,109,25.0,coast,3,40.0
544,5440.0,39.79739287342436,-86.23497592728894,322.208150837945,531.4623283283928,109,25.0,coast,3,40.0
545,5450.0,39.797302947628175,-86.234975,322.2874644260712,521.5219308180876,110,28.0,accelerate,1,40.0
546,5460.0,39.79721301756313,-86.23497437519958,322.3409053350787,511.58106142856843,110,28.0,accelerate,1,40.0
547,5470.0,39.79712308893207,-86.23497333824339,322.4295990666198,501.6403505503108,110,28.0,accelerate,1,40.0
548,5480.0,39.79703315793231,-86.234973,322.45852995998996,491.69937783745615,110,28.0,accelerate,1,40.0
549,5490.0,39.79694322835654,-86.23497375315864,322.3941102175928,481.7585625319384,110,28.0,accelerate,1,40.0
550,5500.0,39.79685330005869,-86.23497316219583,322.4446569013053,471.81788848731406,111,26.0,coast,3,40.0
551,5510.0,39.796763371470014,-86.23497388078769,322.38319375135677,461.87718229544697,111,26.0,coast,3,40.0
552,5520.0,39.796673467621716,-86.2349712575042,322.60757044637757,451.9392109040508,111,26.0,coast,3,40.0
553,5530.0,39.7965835380815,-86.234971,322.62959549269317,441.99839952868865,111,26.0,coast,3,40.0
554,5540.0,39.79649363722049,-86.23496798433587,322.887533589532,432.06075835265284,111,26.0,coast,3,40.0
555,5550.0,39.7964037090686,-86.2349669013579,322.98016369110184,422.1201004428989,112,24.0,coast,3,40.0
556,5560.0,39.79631379095902,-86.23496483234788,323.1571318413762,412.1805526093969,112,24.0,coast,3,40.0
557,5570.0,39.796223871789735,-86.23496287496393,323.3245523069312,402.2408876373623,112,24.0,coast,3,40.0
558,5580.0,39.79613394706773,-86.23496156953813,323.43620898656707,392.30060886648573,112,24.0,coast,3,40.0
559,5590.0,39.796044042689196,-86.23495879359413,323.6736431565066,382.36257886349523,112,24.0,coast,3,40.0
560,5600.0,39.795954116404666,-86.23495847462718,323.7009252831436,372.422127371404,113,27.0,accelerate,1,40.0
561,5610.0,39.795864209368254,-86.23495892749968,323.6621898443983,362.4838035661932,113,27.0,accelerate,1,40.0
562,5620.0,39.79577432198299,-86.2349553780221,323.965786482895,352.5476519995335,113,27.0,accelerate,1,40.0
563,5630.0,39.795684408768324,-86.23495497470108,324.0002836445923,342.60864525030246,113,27.0,accelerate,1,40.0
564,5640.0,39.795594515154185,-86.23495562989457,323.9442431328784,332.67180514322854,113,27.0,accelerate,1,40.0
565,5650.0,39.79550461901481,-86.23495265132239,324.19900865149486,322.73468589638395,114,25.0,coast,3,40.0
566,5660.0,39.79541477449894,-86.23494899031316,324.5121449000297,312.8032731120482,114,25.0,coast,3,40.0
567,5670.0,39.79532499032973,-86.23494310565482,325.0154760078219,302.8785310484883,114,25.0,coast,3,40.0
568,5680.0,39.79523507992157,-86.23494056933072,325.23241482490835,292.93983452953506,114,25.0,coast,3,40.0
569,5690.0,39.79514520396022,-86.23493656840682,325.57462491425116,283.00494576230926,114,25.0,coast,3,40.0
570,5700.0,39.79505533017533,-86.23493247716507,325.92456014062327,273.07029758107967,115,28.0,accelerate,1,40.0
571,5710.0,39.79496542884981,-86.23493258765285,325.91510981521577,263.132605057518,115,28.0,accelerate,1,40.0
572,5720.0,39.79487557883051,-86.234930660609,326.07993520696516,253.20058392489273,115,28.0,accelerate,1,40.0
573,5730.0,39.794785702939336,-86.2349273893207,326.3597375448754,243.2657029137922,115,28.0,accelerate,1,40.0
574,5740.0,39.794695811339444,-86.23492424391996,326.628772371717,233.32908546178638,115,28.0,accelerate,1,40.0
575,5750.0,39.79460590899185,-86.23492137744283,326.8739500916851,223.39127995853093,116,26.0,coast,3,40.0
576,5760.0,39.79451598302645,-86.23492007386453,326.9854487504851,213.4508637438279,116,26.0,coast,3,40.0
577,5770.0,39.79442606485058,-86.23491802505531,327.16068907166704,203.5113085834116,116,26.0,coast,3,40.0
578,5780.0,39.794336164272856,-86.23491495433659,327.42333613903406,193.57369872102547,116,26.0,coast,3,40.0
579,5790.0,39.794246235465764,-86.234914,327.5049631868905,183.63296838499582,116,26.0,coast,3,40.0
580,5800.0,39.794156303305165,-86.234914,327.5049631868905,173.69186735264418,117,24.0,coast,3,40.0
581,5810.0,39.79406637502199,-86.2349134548198,327.55159395728174,163.75119493101116,117,24.0,coast,3,40.0
582,5820.0,39.793976453208344,-86.234912,327.6760287208092,153.8112376505017,117,24.0,coast,3,40.0
583,5830.0,39.79388654867498,-86.23491012743375,327.8361944924042,143.8731905325969,117,24.0,coast,3,40.0
584,5840.0,39.79379667149048,-86.23490605499276,328.1845216368529,133.93816655762447,117,24.0,coast,3,40.0
585,5850.0,39.793706806001424,-86.23490157632007,328.56759490252,124.0044353971642,118,27.0,accelerate,1,40.0
586,5860.0,39.79361696752565,-86.23489623900757,329.02411000628064,114.07369028524933,118,27.0,accelerate,1,40.0
587,5870.0,39.79352704807311,-86.23489739283922,328.9254195933364,104.13399400082933,118,27.0,accelerate,1,40.0
588,5880.0,39.793437157248306,-86.23489905883875,328.7829220448499,94.19746222745377,118,27.0,accelerate,1,40.0
589,5890.0,39.7933472569938,-86.23489599351983,329.04510725194956,84.25988809409652,118,27.0,accelerate,1,40.0
590,5900.0,39.79325734341617,-86.23489638569957,329.01156303366315,74.32084122339917,119,25.0,coast,3,40.0
591,5910.0,39.79316748011333,-86.23489319886362,329.2841419296024,64.38735172751632,119,25.0,coast,3,40.0
592,5920.0,39.793077551995175,-86.23489283645708,329.31513956402017,54.44669754659891,119,25.0,coast,3,40.0
593,5930.0,39.79298768247161,-86.23488949459774,329.6009780390796,44.5125204114131,119,25.0,coast,3,40.0
594,5940.0,39.79289790019727,-86.23488275353502,330.1775597822996,34.58798780572265,119,25.0,coast,3,40.0
595,5950.0,39.79280869883764,-86.23486866827022,331.3823114479886,24.727669512015005,120,28.0,accelerate,1,40.0
596,5960.0,39.792720350141224,-86.2348471937117,333.2190898495931,14.961604610606788,120,28.0,accelerate,1,40.0
597,5970.0,39.792634052484736,-86.23481441412379,336.02281868997085,5.42226166233167,120,28.0,accelerate,1,40.0
598,5980.0,39.792549208951705,-86.23477563811542,339.33943796243636,-3.9563424785629664,120,28.0,accelerate,1,40.0
599,5990.0,39.7924687151223,-86.23472396438167,343.7592353686953,-12.85413038174834,120,28.0,accelerate,1,40.0
600,6000.0,39.792397097616046,-86.23465367365384,349.7713957845385,-20.77072952263159,121,26.0,coast,3,40.0
601,6010.0,39.79233921730655,-86.23456478022474,357.3746967054157,-27.16881893474312,121,26.0,coast,3,40.0
602,6020.0,39.79229502208709,-86.23446317122577,366.0655954958955,-32.05415849379576,121,26.0,coast,3,40.0
603,6030.0,39.792271731427704,-86.23435078070547,375.67866763228363,-34.62870798212393,121,26.0,coast,3,40.0
604,6040.0,39.79226415645696,-86.23423420736752,385.6495077350478,-35.466045248414176,121,26.0,coast,3,40.0
605,6050.0,39.792264,-86.2341171710362,395.6599489421989,-35.48333999995265,122,24.0,coast,3,40.0
606,6060.0,39.792262374376136,-86.23400016223349,405.66803555088137,-35.66303646212688,122,24.0,coast,3,40.0
607,6070.0,39.79225782834007,-86.23388327388642,415.6658192547077,-36.16555528888114,122,24.0,coast,3,40.0
608,6080.0,39.79225114033482,-86.23376656115614,425.64858196904015,-36.90484738969823,122,24.0,coast,3,40.0
609,6090.0,39.792240166995086,-86.233650408093,435.5834748059401,-38.117840363695095,122,24.0,coast,3,40.0
610,6100.0,39.79222677830216,-86.23353469292661,445.4809131209212,-39.59782647972631,123,27.0,accelerate,1,40.0
611,6110.0,39.79220797015666,-86.23342037316581,455.2589985349756,-41.67687888292124,123,27.0,accelerate,1,40.0
612,6120.0,39.79217298599341,-86.23331296576167,464.4458509609348,-45.5440282886702,123,27.0,accelerate,1,40.0
613,6130.0,39.792125991576036,-86.23321365262673,472.9403781488058,-50.73879118510413,123,27.0,accelerate,1,40.0
614,6140.0,39.792068729647454,-86.23312359033534,480.6436550953938,-57.068524770661604,123,27.0,accelerate,1,40.0
615,6150.0,39.79200296593895,-86.23304375912674,487.4718392245543,-64.33804510909235,124,25.0,coast,3,40.0
616,6160.0,39.79192836085348,-86.23297857470773,493.04724292025514,-72.58489125596145,124,25.0,coast,3,40.0
617,6170.0,39.7918529813601,-86.23291475183636,498.5061896780693,-80.91734045462358,124,25.0,coast,3,40.0
618,6180.0,39.79177834283228,-86.23284950133628,504.08724547043886,-89.16788331977966,124,25.0,coast,3,40.0
619,6190.0,39.791707678051665,-86.23277715505535,510.27522302888406,-96.97916816958902,124,25.0,coast,3,40.0
620,6200.0,39.79164732372176,-86.23269065104786,517.674150108719,-103.65073579674899,125,28.0,accelerate,1,40.0
621,6210.0,39.79160063101713,-86.23259105104829,526.1932136226716,-108.81214736639902,125,28.0,accelerate,1,40.0
622,6220.0,39.79157073472399,-86.23248108196395,535.5991736421237,-112.11688361001363,125,28.0,accelerate,1,40.0
623,6230.0,39.791562534305896,-86.23236457662777,545.5641973660564,-113.0233578265499,125,28.0,accelerate,1,40.0
624,6240.0,39.791565535498144,-86.23224765987722,555.5644104983481,-112.69160603517092,125,28.0,accelerate,1,40.0
625,6250.0,39.79156935208815,-86.23213072834534,565.5658879198812,-112.2697201756817,126,26.0,coast,3,40.0
626,6260.0,39.79157257588064,-86.2320137777875,575.5689926834843,-111.9133621542249,126,26.0,coast,3,40.0
627,6270.0,39.79157491995189,-86.23189678533555,585.575680766371,-111.65424851848316,126,26.0,coast,3,40.0
628,6280.0,39.791569427737116,-86.23177998831959,595.5656526679744,-112.2613579394418,126,26.0,coast,3,40.0
629,6290.0,39.79156089705133,-86.23166347468931,605.5313858079819,-113.20433994600482,126,26.0,coast,3,40.0
630,6300.0,39.7915497062282,-86.2315473560538,615.4633339539032,-114.44137353498941,127,24.0,coast,3,40.0
631,6310.0,39.79153376562308,-86.2314323906165,625.2966458649745,-116.20344802494259,127,24.0,coast,3,40.0
632,6320.0,39.791501125278316,-86.23132400404785,634.5672489413757,-119.81151173510214,127,24.0,coast,3,40.0
633,6330.0,39.791448133250256,-86.23123058655035,642.5575059474305,-125.66925051689914,127,24.0,coast,3,40.0
634,6340.0,39.791379477671256,-86.23115547767127,648.981776169815,-133.25843821935655,127,24.0,coast,3,40.0
635,6350.0,39.79130070344405,-86.23109945976834,653.7731423833961,-141.96614129503237,128,27.0,accelerate,1,40.0
636,6360.0,39.791214823176496,-86.23106480245771,656.7374780446688,-151.45934607020612,128,27.0,accelerate,1,40.0
637,6370.0,39.791127073297304,-86.23104033609827,658.8301534545614,-161.1592177167094,128,27.0,accelerate,1,40.0
638,6380.0,39.79103754787581,-86.23102981609068,659.7299588082969,-171.05535780788847,128,27.0,accelerate,1,40.0
639,6390.0,39.79094777154659,-86.23102293025038,660.3189237793844,-180.97923323985924,128,27.0,accelerate,1,40.0
640,6400.0,39.790857962594046,-86.23102516906448,660.1274318154244,-190.90671485465455,129,25.0,coast,3,40.0
641,6410.0,39.790768219491206,-86.23103271829451,659.4817252853144,-200.82691744234722,129,25.0,coast,3,40.0
642,6420.0,39.79067829900483,-86.23103411327699,659.3624085753102,-210.76672800601406,129,25.0,coast,3,40.0
643,6430.0,39.79058838216294,-86.23103627336087,659.1776506243522,-220.70613570929518,129,25.0,coast,3,40.0
644,6440.0,39.79049849745871,-86.23103940875352,658.9094718169188,-230.64199091459352,129,25.0,coast,3,40.0
645,6450.0,39.79040893156724,-86.23104929793442,658.0636228158851,-240.54260455742178,130,23.0,coast,3,40.0
646,6460.0,39.790319771863864,-86.23106457790084,656.7566850148014,-250.39831816882995,130,23.0,coast,3,40.0
647,6470.0,39.79023049023285,-86.23107862959723,655.5548045474274,-260.2675096608669,130,23.0,coast,3,40.0
648,6480.0,39.79014130182728,-86.2310936246737,654.2722341720959,-270.12639601247815,130,23.0,coast,3,40.0
649,6490.0,39.79005212971439,-86.23110879283719,652.9748591848448,-279.98348137202345,130,23.0,coast,3,40.0
650,6500.0,39.7899631209628,-86.23112542100762,651.5526057650773,-289.82250877216984,131,27.0,accelerate,1,40.0
651,6510.0,39.789874440165285,-86.23114485450789,649.8904047232319,-299.62528413004225,131,27.0,accelerate,1,40.0
652,6520.0,39.78978597888188,-86.2311659237614,648.0882931809226,-309.4037943973659,131,27.0,accelerate,1,40.0
653,6530.0,39.78969789604058,-86.2311894941282,646.0722544988113,-319.1404716749709,131,27.0,accelerate,1,40.0
654,6540.0,39.78961012440602,-86.23121498597095,643.891866664287,-328.84274815910373,131,27.0,accelerate,1,40.0
655,6550.0,39.78952262168613,-86.23124199542458,641.5816733710502,-338.51529881501443,132,25.0,coast,3,40.0
656,6560.0,39.789435488223965,-86.23127094719638,639.1053482331031,-348.1470317235207,132,25.0,coast,3,40.0
657,6570.0,39.789349229968266,-86.23130396315891,636.2814016168729,-357.6820193085041,132,25.0,coast,3,40.0
658,6580.0,39.78926495994038,-86.2313445506198,632.8098437984073,-366.9972281907062,132,25.0,coast,3,40.0
659,6590.0,39.78918250523637,-86.23139121980022,628.8180996844109,-376.1117711717951,132,25.0,coast,3,40.0
660,6600.0,39.78910207053426,-86.23144344506272,624.3511284969842,-385.0030231426365,133,28.0,accelerate,1,40.0
661,6610.0,39.78902448965807,-86.23150249527895,619.3004001378196,-393.5788131974088,133,28.0,accelerate,1,40.0
662,6620.0,39.78895046078782,-86.23156880841168,613.6284544349505,-401.76196451530967,133,28.0,accelerate,1,40.0
663,6630.0,39.78887868511535,-86.23163931488465,607.597840741034,-409.6960473491992,133,28.0,accelerate,1,40.0
664,6640.0,39.78880850054339,-86.23171245774466,601.3417295696463,-417.4542499337011,133,28.0,accelerate,1,40.0
665,6650.0,39.78874112411056,-86.23178989313705,594.7184662286154,-424.90204081950304,134,26.0,coast,3,40.0
666,6660.0,39.78867797592093,-86.23187310342348,587.6012602225005,-431.8824416999518,134,26.0,coast,3,40.0
667,6670.0,39.788619366487666,-86.23196181361973,580.0136317142448,-438.3611284537039,134,26.0,coast,3,40.0
668,6680.0,39.78856400840576,-86.23205402471164,572.1265619157205,-444.48041082824534,134,26.0,coast,3,40.0
669,6690.0,39.78851440952137,-86.23215147280949,563.7915565095072,-449.9630715080402,134,26.0,coast,3,40.0
670,6700.0,39.788472536824585,-86.2322549146671,554.9438882495849,-454.59167941097724,135,24.0,coast,3,40.0
671,6710.0,39.78843686344463,-86.2323623026589,545.7586962144377,-458.5350148308233,135,24.0,coast,3,40.0
672,6720.0,39.78840451524956,-86.23247149764319,536.418947112977,-462.1107843139276,135,24.0,coast,3,40.0
673,6730.0,39.788374575638464,-86.23258185242572,526.9799972584972,-465.42030892458445,135,24.0,coast,3,40.0
674,6740.0,39.788348842083785,-86.23269394749727,517.3921956705399,-468.2648960585578,135,24.0,coast,3,40.0
675,6750.0,39.78832912169693,-86.2328081232608,507.6264267413295,-470.44478762155603,136,27.0,accelerate,1,40.0
676,6760.0,39.788309248195,-86.23292218682268,497.8702547291894,-472.64160452498896,136,27.0,accelerate,1,40.0
677,6770.0,39.788294553300815,-86.23303764804331,487.99453709720274,-474.26597812801947,136,27.0,accelerate,1,40.0
678,6780.0,39.78827741734173,-86.23315249594962,478.1712779358158,-476.16018704558337,136,27.0,accelerate,1,40.0
679,6790.0,39.78826196934238,-86.23326775292539,468.3130299331497,-477.8678088937333,136,27.0,accelerate,1,40.0
680,6800.0,39.788246584862485,-86.23338305383822,458.45102386932507,-479.5684093014642,137,25.0,coast,3,40.0
681,6810.0,39.78822468698372,-86.2334965346058,448.74469986655174,-481.9890008198297,137,25.0,coast,3,40.0
682,6820.0,39.7882067829256,-86.23361122699961,438.9347421203465,-483.9681154049419,137,25.0,coast,3,40.0
683,6830.0,39.788192833657774,-86.23372674158644,429.0544599292588,-485.5100674700245,137,25.0,coast,3,40.0
684,6840.0,39.78818209788582,-86.23384294052991,419.11564282201823,-486.6967997014459,137,25.0,coast,3,40.0
685,6850.0,39.78817838065498,-86.23395987052562,409.1142967947766,-487.10770239823114,138,28.0,accelerate,1,40.0
686,6860.0,39.78817210034101,-86.2340765087063,399.1379105138594,-487.80192830526363,138,28.0,accelerate,1,40.0
687,6870.0,39.788166196757075,-86.23419322845905,389.1545471475912,-488.45451047319636,138,28.0,accelerate,1,40.0
688,6880.0,39.78815321102087,-86.23430897888653,379.25409285435103,-489.8899537537262,138,28.0,accelerate,1,40.0
689,6890.0,39.78814463626709,-86.23442547423335,369.28992354901294,-490.83780703588064,138,28.0,accelerate,1,40.0
690,6900.0,39.788135605841745,-86.23454191237384,359.3306472574911,-491.8360302537693,139,26.0,coast,3,40.0
691,6910.0,39.788129793348205,-86.23465866274594,349.34466493451,-492.47854328995544,139,26.0,coast,3,40.0
692,6920.0,39.7881292313673,-86.23477567627378,339.3361741725619,-492.54066465906857,139,26.0,coast,3,40.0
693,6930.0,39.7881303420147,-86.23489266486781,329.3298160683525,-492.41789369474907,139,26.0,coast,3,40.0
694,6940.0,39.78813073237488,-86.23500963762376,319.32481263854913,-492.3747432805746,139,26.0,coast,3,40.0
695,6950.0,39.78814886558478,-86.23512378073744,309.56183634175085,-490.37029825840136,140,24.0,coast,3,40.0
696,6960.0,39.78819253197983,-86.23522461451051,300.9372447668355,-485.5434149501081,140,24.0,coast,3,40.0
697,6970.0,39.78826744520798,-86.2352838416107,295.87138703218176,-477.2625067101025,140,24.0,coast,3,40.0
698,6980.0,39.78835351944569,-86.23531679858857,293.0524855373039,-467.7478604735002,140,24.0,coast,3,40.0
699,6990.0,39.78844293542827,-86.23532848693876,292.05274860929217,-457.8638177594653,140,24.0,coast,3,40.0
700,7000.0,39.78853194252187,-86.23534449042032,290.6839265570086,-448.0249736326387,141,27.0,accelerate,1,40.0
701,7010.0,39.78862074191131,-86.23536275717903,289.1215201468926,-438.2090891244067,141,27.0,accelerate,1,40.0
702,7020.0,39.78871046220368,-86.23536600285256,288.84390871200895,-428.2914080055554,141,27.0,accelerate,1,40.0
703,7030.0,39.788799708487616,-86.23535277429269,289.97538403399466,-418.42612377902356,141,27.0,accelerate,1,40.0
704,7040.0,39.78888956425876,-86.23535087731304,290.13763795285615,-408.49346683697235,141,27.0,accelerate,1,40.0
705,7050.0,39.788979388389095,-86.2353454161416,290.60474705411093,-398.56430747010245,142,25.0,coast,3,40.0
706,7060.0,39.789069152173965,-86.235341159699,290.968812365738,-388.6418186899555,142,25.0,coast,3,40.0
707,7070.0,39.789159032993375,-86.23534494785406,290.64480098288766,-378.70639291280474,142,25.0,coast,3,40.0
708,7080.0,39.789248850817096,-86.23535081475394,290.1429888049957,-368.77793067814133,142,25.0,coast,3,40.0
709,7090.0,39.789336863208014,-86.23537219585317,288.31420423541465,-359.0490409860257,142,25.0,coast,3,40.0
710,7100.0,39.7894202517962,-86.2354158283646,284.58219482184086,-349.8312664480871,143,28.0,accelerate,1,40.0
711,7110.0,39.789491519291886,-86.23548477893782,278.6846615368011,-341.95335747552275,143,28.0,accelerate,1,40.0
712,7120.0,39.789538839335975,-86.23558317636471,270.26845739182943,-336.72259980180144,143,28.0,accelerate,1,40.0
713,7130.0,39.78955697971898,-86.23569737151563,260.50103020501916,-334.71736186446515,143,28.0,accelerate,1,40.0
714,7140.0,39.78955727972985,-86.23581352114417,250.56643114026716,-334.68419866249826,143,28.0,accelerate,1,40.0
715,7150.0,39.789530376048724,-86.23592519713573,241.014474622783,-337.65813157462367,144,26.0,coast,3,40.0
716,7160.0,39.78949970454737,-86.23603519366957,231.6061667711109,-341.04855933425966,144,26.0,coast,3,40.0
717,7170.0,39.789465863608065,-86.23614362008718,222.33215530409828,-344.7893367649923,144,26.0,coast,3,40.0
718,7180.0,39.78943029525444,-86.2362511142367,213.13788330622813,-348.7210625747581,144,26.0,coast,3,40.0
719,7190.0,39.789397786541244,-86.2363602372214,203.80429252685462,-352.31457573085305,144,26.0,coast,3,40.0
720,7200.0,39.789365541442486,-86.23646949275457,194.4593645136804,-355.8789489475647,145,24.0,coast,3,40.0
721,7210.0,39.789335162972314,-86.23657963885381,185.03826391779654,-359.23698504053493,145,24.0,coast,3,40.0
722,7220.0,39.78930770660514,-86.23669108141354,175.5062734709116,-362.2720118678103,145,24.0,coast,3,40.0
723,7230.0,39.789284575731784,-86.23680415167637,165.83506107461287,-364.8288986091143,145,24.0,coast,3,40.0
724,7240.0,39.789267175463884,-86.23691895886623,156.01528450421827,-366.7523242223711,145,24.0,coast,3,40.0
725,7250.0,39.78925543740321,-86.23703491212461,146.09748152252726,-368.0498494492256,146,27.0,accelerate,1,40.0
726,7260.0,39.78925394279192,-86.23715170252287,136.10807565075703,-368.21506378082256,146,27.0,accelerate,1,40.0
727,7270.0,39.78926248819389,-86.23726812367465,126.15025245149408,-367.2704550474062,146,27.0,accelerate,1,40.0
728,7280.0,39.7892769287757,-86.23738361376232,116.27206574332733,-365.67419313477563,146,27.0,accelerate,1,40.0
729,7290.0,39.78929298649969,-86.23749877036445,106.42240297325665,-363.89917232463984,146,27.0,accelerate,1,40.0
730,7300.0,39.78931623411352,-86.23761179921513,96.75473267359614,-361.32938109166986,147,25.0,coast,3,40.0
731,7310.0,39.7893492893974,-86.23772055851668,87.4522487212003,-357.6754500118451,147,25.0,coast,3,40.0
732,7320.0,39.78939143346603,-86.2378239491009,78.60896601582508,-353.0168446654382,147,25.0,coast,3,40.0
733,7330.0,39.78943530446741,-86.23792605695515,69.87539875444602,-348.16734417240974,147,25.0,coast,3,40.0
734,7340.0,39.78948488154883,-86.23802364683159,61.528266633138045,-342.68709359294326,147,25.0,coast,3,40.0
735,7350.0,39.78954084164483,-86.23811502943387,53.712059844453755,-336.50126458079586,148,28.0,accelerate,1,40.0
736,7360.0,39.789604358745784,-86.23819776041164,46.63585043440814,-329.4800842416,148,28.0,accelerate,1,40.0
737,7370.0,39.789672308117105,-86.23827435784739,40.084259843540195,-321.96896073589073,148,28.0,accelerate,1,40.0
738,7380.0,39.789743510339044,-86.23834579249821,33.97425652916314,-314.0982671225778,148,28.0,accelerate,1,40.0
739,7390.0,39.78981797048737,-86.23841131593632,28.36985559272143,-305.8674423266186,148,28.0,accelerate,1,40.0
740,7400.0,39.78989380008732,-86.23847423837033,22.98792573330666,-297.4852383477675,149,26.0,coast,3,40.0
741,7410.0,39.789972207057744,-86.23853142156788,18.096888645400753,-288.81813183690383,149,26.0,coast,3,40.0
742,7420.0,39.790053208578044,-86.2385822212612,13.751850335021958,-279.86422378298886,149,26.0,coast,3,40.0
743,7430.0,39.79013690920301,-86.2386249546015,10.096749514142985,-270.61195670004594,149,26.0,coast,3,40.0
744,7440.0,39.790222666559664,-86.23866010284631,7.090422895383415,-261.13233849530195,149,26.0,coast,3,40.0
745,7450.0,39.790310068330335,-86.23868765135877,4.734122409707808,-251.4709467652465,150,24.0,coast,3,40.0
746,7460.0,39.79039831685798,-86.23870959192291,2.8574852590779165,-241.7159545188532,150,24.0,coast,3,40.0
747,7470.0,39.790487549713625,-86.23872415885704,1.6115350830436237,-231.85215465648128,150,24.0,coast,3,40.0
748,7480.0,39.790577244625574,-86.23872981411657,1.1278250896884667,-221.9372790892988,150,24.0,coast,3,40.0
749,7490.0,39.79066706927015,-86.23872517096535,1.5249666581045926,-212.00806287822152,150,24.0,coast,3,40.0
750,7500.0,39.79075698068792,-86.2387276844024,1.3099854335380017,-202.0692547578121,151,27.0,accelerate,1,40.0
751,7510.0,39.79084686070029,-86.23872657329274,1.4050217174505883,-192.1339181898196,151,27.0,accelerate,1,40.0
752,7520.0,39.79093660372816,-86.23871913090049,2.041590116749208,-182.21372388877376,151,27.0,accelerate,1,40.0
753,7530.0,39.79102645089127,-86.238723,1.7106553318943842,-172.28201847894775,151,27.0,accelerate,1,40.0
754,7540.0,39.791116367380695,-86.23872469898065,1.5653368161642667,-162.34264973821627,151,27.0,accelerate,1,40.0
755,7550.0,39.79120621362775,-86.23872173614328,1.8187564932474427,-152.41104558813797,152,25.0,coast,3,40.0
756,7560.0,39.79129609932784,-86.23872543664426,1.5022424064010949,-142.47508030107775,152,25.0,coast,3,40.0
757,7570.0,39.7913859060351,-86.23873119133395,1.0100278766834645,-132.54784688001425,152,25.0,coast,3,40.0
758,7580.0,39.79147579942943,-86.23872973451228,1.1346338648895975,-122.61103107126745,152,25.0,coast,3,40.0
759,7590.0,39.79156570812031,-86.23872734414368,1.3390887032622,-112.67252438111339,152,25.0,coast,3,40.0
760,7600.0,39.79165560331312,-86.238728,1.282991498920788,-102.73550976843221,153,28.0,accelerate,1,40.0
761,7610.0,39.791745500022216,-86.23872587735724,1.4645470067537396,-92.79832754444602,153,28.0,accelerate,1,40.0
762,7620.0,39.791835311703416,-86.2387219039894,1.8044001497890885,-82.87054430433409,153,28.0,accelerate,1,40.0
763,7630.0,39.79192518348739,-86.23872302621248,1.7084133052218986,-72.936117303753,153,28.0,accelerate,1,40.0
764,7640.0,39.79201477430655,-86.23873282194452,0.8705572433711305,-63.032748154068884,153,28.0,accelerate,1,40.0
765,7650.0,39.792104667825214,-86.23873619544226,0.5820126494819342,-53.095918601262696,154,26.0,coast,3,40.0
766,7660.0,39.79219454242722,-86.23873979388523,0.27422786591296966,-43.16118009587392,154,26.0,coast,3,40.0
767,7670.0,39.792284470403146,-86.238739,0.34213106662197557,-33.22054163646623,154,26.0,coast,3,40.0
768,7680.0,39.79237433071947,-86.23874308800467,-0.007527282179824735,-23.2873822700712,154,26.0,coast,3,40.0
769,7690.0,39.792464125249786,-86.23874693358594,-0.3364504887001797,-13.36149488876067,154,26.0,coast,3,40.0
770,7700.0,39.79255404496633,-86.23874688301422,-0.33212494844704266,-3.42176942210331,155,24.0,coast,3,40.0
771,7710.0,39.79270994654918,-86.23875106409993,-0.005482646525341667,9.058371546681862,155,24.0,coast,3,40.0
772,7720.0,39.79279962643931,-86.23875965257471,-0.7400788834421633,18.97158660181944,155,24.0,coast,3,40.0
773,7730.0,39.79288932554204,-86.23876747069558,-1.408784598922853,28.886925417595577,155,24.0,coast,3,40.0
774,7740.0,39.79297921845539,-86.23876722555201,-1.3878167850903698,38.823688059306285,155,24.0,coast,3,40.0
775,7750.0,39.79306914819321,-86.23876687637576,-1.3579507650495326,48.76452127768628,156,27.0,accelerate,1,40.0
776,7760.0,39.793159075576526,-86.2387663299418,-1.3112127413417447,58.70509422886301,156,27.0,accelerate,1,40.0
777,7770.0,39.79324900513464,-86.238767,-1.3685246909441395,68.64590758287027,156,27.0,accelerate,1,40.0
778,7780.0,39.793338937295225,-86.238767,-1.3685246909441395,78.5870086142857,156,27.0,accelerate,1,40.0
779,7790.0,39.79342886598757,-86.23876610702648,-1.2921461716820632,88.52772626605504,156,27.0,accelerate,1,40.0
780,7800.0,39.79351877589592,-86.23876360628375,-1.0782506615544174,98.46636753474647,157,25.0,coast,3,40.0
